대여소_ID,주간,시간대,동일대여소대여반납,중구내대여반납,유출량,유입량
ST-126,평일,0,1,2,4,0
ST-126,평일,1,0,0,1,0
ST-126,평일,5,0,1,1,0
ST-126,평일,6,1,15,10,0
ST-126,평일,7,1,12,35,0
ST-126,평일,8,0,37,80,0
ST-126,평일,9,0,15,69,0
ST-126,평일,10,1,21,21,0
ST-126,평일,11,23,41,38,0
ST-126,평일,12,11,23,47,0
ST-126,평일,13,7,18,31,0
ST-126,평일,14,8,21,32,0
ST-126,평일,15,1,24,37,0
ST-126,평일,16,2,36,68,0
ST-126,평일,17,1,47,95,0
ST-126,평일,18,1,71,146,0
ST-126,평일,19,0,13,40,0
ST-126,평일,20,1,13,19,0
ST-126,평일,21,2,10,36,0
ST-126,평일,22,0,7,14,0
ST-126,평일,23,0,2,2,0
ST-1262,평일,18,0,0,0,1
ST-1263,주말,2,0,0,0,1
ST-1263,주말,7,0,0,0,1
ST-1263,주말,8,0,0,0,2
ST-1263,주말,20,0,0,0,1
ST-1263,평일,6,0,0,0,3
ST-1263,평일,7,0,0,0,5
ST-1263,평일,18,0,0,0,1
ST-1263,평일,19,0,0,0,3
ST-1263,평일,20,0,0,0,1
ST-1266,주말,20,0,0,0,1
ST-1266,평일,5,0,0,0,1
ST-1266,평일,13,0,0,0,1
ST-1266,평일,14,0,0,0,1
ST-1268,평일,17,0,0,0,1
ST-1269,주말,7,0,0,0,1
ST-1269,평일,1,0,0,0,1
ST-1270,평일,19,0,0,0,1
ST-1271,평일,13,0,0,0,1
ST-1286,평일,12,0,0,0,1
ST-1292,평일,6,0,0,0,1
ST-130,주말,9,0,0,0,1
ST-130,주말,10,0,0,0,2
ST-130,주말,11,0,0,0,5
ST-130,주말,12,0,0,0,5
ST-130,주말,13,0,0,0,2
ST-130,주말,14,0,0,0,11
ST-130,주말,15,0,0,0,22
ST-130,주말,16,0,0,0,25
ST-130,주말,17,0,0,0,11
ST-130,주말,18,0,0,0,7
ST-130,주말,19,0,0,0,6
ST-130,주말,20,0,0,0,1
ST-130,주말,21,0,0,0,6
ST-130,주말,22,0,0,0,3
ST-130,평일,5,0,0,0,3
ST-130,평일,6,0,0,0,1
ST-130,평일,7,0,0,0,1
ST-130,평일,8,0,0,0,2
ST-130,평일,9,0,0,0,14
ST-130,평일,10,0,0,0,3
ST-130,평일,12,0,0,0,7
ST-130,평일,13,0,0,0,13
ST-130,평일,14,0,0,0,14
ST-130,평일,15,0,0,0,23
ST-130,평일,16,0,0,0,25
ST-130,평일,17,0,0,0,25
ST-130,평일,18,0,0,0,18
ST-130,평일,19,0,0,0,6
ST-130,평일,20,0,0,0,3
ST-130,평일,21,0,0,0,9
ST-1300,주말,7,0,0,0,1
ST-1300,주말,13,0,0,0,2
ST-1300,주말,16,0,0,0,4
ST-1300,주말,18,0,0,0,1
ST-1300,평일,7,0,0,0,7
ST-1300,평일,12,0,0,0,2
ST-1300,평일,16,0,0,0,7
ST-1300,평일,17,0,0,0,1
ST-1300,평일,18,0,0,0,3
ST-1300,평일,20,0,0,0,6
ST-1300,평일,21,0,0,0,6
ST-1302,평일,10,0,0,0,1
ST-1317,주말,0,0,0,0,1
ST-1317,주말,11,0,0,0,1
ST-1317,주말,17,0,0,0,2
ST-1317,주말,18,0,0,0,1
ST-1317,주말,23,0,0,0,1
ST-1317,평일,0,0,0,0,6
ST-1317,평일,7,0,0,0,3
ST-1317,평일,8,0,0,0,4
ST-1317,평일,9,0,0,0,1
ST-1317,평일,14,0,0,0,4
ST-1317,평일,15,0,0,0,3
ST-1317,평일,16,0,0,0,1
ST-1317,평일,17,0,0,0,2
ST-1317,평일,18,0,0,0,2
ST-1317,평일,19,0,0,0,3
ST-1317,평일,20,0,0,0,1
ST-1317,평일,21,0,0,0,1
ST-1317,평일,22,0,0,0,1
ST-1317,평일,23,0,0,0,1
ST-132,주말,4,0,0,0,1
ST-132,주말,10,0,0,0,1
ST-132,주말,11,0,0,0,5
ST-132,주말,12,0,0,0,3
ST-132,주말,13,0,0,0,6
ST-132,주말,14,0,0,0,5
ST-132,주말,15,0,0,0,4
ST-132,주말,16,0,0,0,19
ST-132,주말,17,0,0,0,11
ST-132,주말,18,0,0,0,9
ST-132,주말,19,0,0,0,3
ST-132,주말,20,0,0,0,2
ST-132,주말,22,0,0,0,1
ST-132,평일,4,0,0,0,6
ST-132,평일,7,0,0,0,3
ST-132,평일,8,0,0,0,37
ST-132,평일,9,0,0,0,14
ST-132,평일,10,0,0,0,22
ST-132,평일,11,0,0,0,38
ST-132,평일,12,0,0,0,38
ST-132,평일,13,0,0,0,28
ST-132,평일,14,0,0,0,27
ST-132,평일,15,0,0,0,42
ST-132,평일,16,0,0,0,49
ST-132,평일,17,0,0,0,45
ST-132,평일,18,0,0,0,76
ST-132,평일,19,0,0,0,21
ST-132,평일,20,0,0,0,11
ST-132,평일,21,0,0,0,11
ST-132,평일,22,0,0,0,3
ST-1324,평일,10,0,0,0,1
ST-1324,평일,11,0,0,0,1
ST-1324,평일,14,0,0,0,1
ST-1324,평일,17,0,0,0,1
ST-1324,평일,21,0,0,0,1
ST-1325,주말,1,0,0,0,1
ST-1325,주말,8,0,0,0,1
ST-1325,주말,11,0,0,0,3
ST-1325,주말,14,0,0,0,2
ST-1325,주말,16,0,0,0,4
ST-1325,주말,17,0,0,0,3
ST-1325,주말,18,0,0,0,1
ST-1325,주말,19,0,0,0,1
ST-1325,주말,20,0,0,0,4
ST-1325,주말,21,0,0,0,1
ST-1325,평일,5,0,0,0,1
ST-1325,평일,6,0,0,0,1
ST-1325,평일,7,0,0,0,5
ST-1325,평일,8,0,0,0,5
ST-1325,평일,9,0,0,0,2
ST-1325,평일,10,0,0,0,4
ST-1325,평일,11,0,0,0,8
ST-1325,평일,12,0,0,0,6
ST-1325,평일,13,0,0,0,3
ST-1325,평일,14,0,0,0,2
ST-1325,평일,15,0,0,0,4
ST-1325,평일,16,0,0,0,4
ST-1325,평일,17,0,0,0,6
ST-1325,평일,18,0,0,0,5
ST-1325,평일,19,0,0,0,3
ST-1325,평일,20,0,0,0,3
ST-1325,평일,21,0,0,0,8
ST-1325,평일,22,0,0,0,4
ST-1325,평일,23,0,0,0,1
ST-1326,주말,11,0,0,0,1
ST-1326,주말,15,0,0,0,3
ST-1326,주말,16,0,0,0,4
ST-1326,주말,19,0,0,0,1
ST-1326,주말,21,0,0,0,1
ST-1326,주말,22,0,0,0,1
ST-1326,평일,3,0,0,0,2
ST-1326,평일,8,0,0,0,1
ST-1326,평일,11,0,0,0,1
ST-1326,평일,18,0,0,0,2
ST-1326,평일,19,0,0,0,11
ST-1326,평일,20,0,0,0,1
ST-1326,평일,21,0,0,0,3
ST-1327,평일,7,0,0,0,1
ST-1327,평일,13,0,0,0,1
ST-1328,주말,17,0,0,0,4
ST-1328,주말,20,0,0,0,1
ST-1328,평일,12,0,0,0,1
ST-1328,평일,18,0,0,0,4
ST-1328,평일,20,0,0,0,1
ST-1334,주말,18,0,0,0,1
ST-1334,평일,5,0,0,0,3
ST-1335,주말,9,0,0,0,1
ST-1335,주말,19,0,0,0,1
ST-1335,평일,6,0,0,0,2
ST-1335,평일,12,0,0,0,1
ST-1339,주말,15,0,0,0,1
ST-1339,평일,5,0,0,0,1
ST-1339,평일,18,0,0,0,3
ST-134,주말,0,0,1,3,0
ST-134,주말,1,0,0,1,0
ST-134,주말,6,0,0,1,0
ST-134,주말,7,0,1,1,0
ST-134,주말,8,0,0,2,0
ST-134,주말,9,1,0,4,0
ST-134,주말,10,0,3,4,0
ST-134,주말,11,0,2,4,0
ST-134,주말,12,0,8,2,0
ST-134,주말,13,0,7,3,0
ST-134,주말,14,0,9,3,0
ST-134,주말,15,1,15,10,0
ST-134,주말,16,2,7,7,0
ST-134,주말,17,3,13,13,0
ST-134,주말,18,0,12,15,0
ST-134,주말,19,1,1,6,0
ST-134,주말,20,0,0,4,0
ST-134,주말,21,0,3,11,0
ST-134,주말,22,0,1,2,0
ST-134,주말,23,0,1,7,0
ST-134,평일,0,0,3,0,0
ST-134,평일,1,0,2,4,0
ST-134,평일,2,0,0,4,0
ST-134,평일,3,0,1,1,0
ST-134,평일,4,0,0,1,0
ST-134,평일,5,0,0,1,0
ST-134,평일,6,0,2,16,0
ST-134,평일,7,1,7,36,0
ST-134,평일,8,2,17,49,0
ST-134,평일,9,2,20,33,0
ST-134,평일,10,0,17,16,0
ST-134,평일,11,38,26,61,0
ST-134,평일,12,6,31,28,0
ST-134,평일,13,7,29,30,0
ST-134,평일,14,8,24,43,0
ST-134,평일,15,9,22,27,0
ST-134,평일,16,3,26,50,0
ST-134,평일,17,2,36,110,0
ST-134,평일,18,7,75,135,0
ST-134,평일,19,1,22,45,0
ST-134,평일,20,2,19,18,0
ST-134,평일,21,2,4,15,0
ST-134,평일,22,0,2,5,0
ST-134,평일,23,0,3,2,0
ST-1341,주말,6,0,0,0,5
ST-1341,주말,7,0,0,0,1
ST-1341,주말,9,0,0,0,2
ST-1341,주말,10,0,0,0,1
ST-1341,주말,11,0,0,0,2
ST-1341,주말,12,0,0,0,4
ST-1341,주말,13,0,0,0,2
ST-1341,주말,14,0,0,0,1
ST-1341,주말,15,0,0,0,3
ST-1341,주말,16,0,0,0,1
ST-1341,평일,5,0,0,0,3
ST-1341,평일,6,0,0,0,33
ST-1341,평일,7,0,0,0,7
ST-1341,평일,9,0,0,0,1
ST-1341,평일,11,0,0,0,2
ST-1341,평일,12,0,0,0,1
ST-1341,평일,17,0,0,0,1
ST-1341,평일,18,0,0,0,1
ST-1341,평일,19,0,0,0,1
ST-1341,평일,20,0,0,0,1
ST-1341,평일,21,0,0,0,1
ST-1342,주말,1,0,0,0,1
ST-1342,주말,8,0,0,0,1
ST-1342,주말,10,0,0,0,1
ST-1342,주말,11,0,0,0,2
ST-1342,주말,14,0,0,0,1
ST-1342,주말,16,0,0,0,2
ST-1342,주말,17,0,0,0,4
ST-1342,주말,18,0,0,0,4
ST-1342,주말,20,0,0,0,3
ST-1342,평일,0,0,0,0,3
ST-1342,평일,2,0,0,0,2
ST-1342,평일,4,0,0,0,1
ST-1342,평일,6,0,0,0,2
ST-1342,평일,8,0,0,0,5
ST-1342,평일,9,0,0,0,3
ST-1342,평일,10,0,0,0,2
ST-1342,평일,11,0,0,0,3
ST-1342,평일,12,0,0,0,1
ST-1342,평일,13,0,0,0,1
ST-1342,평일,14,0,0,0,3
ST-1342,평일,15,0,0,0,2
ST-1342,평일,16,0,0,0,6
ST-1342,평일,17,0,0,0,5
ST-1342,평일,18,0,0,0,4
ST-1342,평일,19,0,0,0,2
ST-1342,평일,20,0,0,0,2
ST-1342,평일,21,0,0,0,4
ST-1342,평일,22,0,0,0,3
ST-1343,주말,16,0,0,0,2
ST-1343,주말,19,0,0,0,2
ST-1343,평일,6,0,0,0,11
ST-1343,평일,15,0,0,0,2
ST-1343,평일,19,0,0,0,1
ST-1343,평일,20,0,0,0,2
ST-1343,평일,22,0,0,0,1
ST-1344,주말,8,0,0,0,1
ST-1344,주말,13,0,0,0,1
ST-1344,주말,17,0,0,0,1
ST-1344,주말,18,0,0,0,1
ST-1344,주말,20,0,0,0,3
ST-1344,평일,1,0,0,0,1
ST-1347,주말,1,0,0,0,1
ST-1347,주말,2,0,0,0,1
ST-1347,주말,5,0,0,0,1
ST-1347,주말,6,0,0,0,4
ST-1347,주말,8,0,0,0,6
ST-1347,주말,9,0,0,0,2
ST-1347,주말,10,0,0,0,1
ST-1347,주말,11,0,0,0,7
ST-1347,주말,13,0,0,0,2
ST-1347,주말,15,0,0,0,4
ST-1347,주말,16,0,0,0,3
ST-1347,주말,17,0,0,0,1
ST-1347,주말,18,0,0,0,2
ST-1347,주말,19,0,0,0,5
ST-1347,주말,20,0,0,0,4
ST-1347,주말,21,0,0,0,2
ST-1347,주말,22,0,0,0,3
ST-1347,주말,23,0,0,0,1
ST-1347,평일,0,0,0,0,2
ST-1347,평일,1,0,0,0,2
ST-1347,평일,3,0,0,0,2
ST-1347,평일,5,0,0,0,15
ST-1347,평일,6,0,0,0,7
ST-1347,평일,7,0,0,0,8
ST-1347,평일,8,0,0,0,22
ST-1347,평일,9,0,0,0,20
ST-1347,평일,10,0,0,0,2
ST-1347,평일,11,0,0,0,2
ST-1347,평일,12,0,0,0,1
ST-1347,평일,13,0,0,0,4
ST-1347,평일,14,0,0,0,4
ST-1347,평일,15,0,0,0,1
ST-1347,평일,16,0,0,0,3
ST-1347,평일,17,0,0,0,5
ST-1347,평일,18,0,0,0,3
ST-1347,평일,19,0,0,0,3
ST-1347,평일,20,0,0,0,11
ST-1347,평일,21,0,0,0,9
ST-1347,평일,22,0,0,0,16
ST-1347,평일,23,0,0,0,2
ST-1349,평일,6,0,0,0,2
ST-1349,평일,7,0,0,0,5
ST-1349,평일,16,0,0,0,5
ST-1349,평일,17,0,0,0,1
ST-1353,주말,10,0,0,0,1
ST-1353,평일,11,0,0,0,1
ST-1356,평일,18,0,0,0,1
ST-136,주말,0,0,0,1,0
ST-136,주말,1,0,0,2,0
ST-136,주말,2,0,0,1,0
ST-136,주말,7,0,1,0,0
ST-136,주말,8,2,0,3,0
ST-136,주말,9,2,2,2,0
ST-136,주말,10,3,3,6,0
ST-136,주말,11,2,2,8,0
ST-136,주말,12,2,2,12,0
ST-136,주말,13,3,4,18,0
ST-136,주말,14,2,7,15,0
ST-136,주말,15,0,2,17,0
ST-136,주말,16,4,14,31,0
ST-136,주말,17,2,12,26,0
ST-136,주말,18,1,10,13,0
ST-136,주말,19,0,15,17,0
ST-136,주말,20,0,6,7,0
ST-136,주말,21,0,2,5,0
ST-136,주말,22,0,1,2,0
ST-136,주말,23,0,0,1,0
ST-136,평일,0,0,1,2,0
ST-136,평일,2,0,1,2,0
ST-136,평일,5,0,0,1,0
ST-136,평일,6,0,3,4,0
ST-136,평일,7,1,3,17,0
ST-136,평일,8,3,20,73,0
ST-136,평일,9,7,20,52,0
ST-136,평일,10,13,35,30,0
ST-136,평일,11,29,45,51,0
ST-136,평일,12,19,47,38,0
ST-136,평일,13,15,41,40,0
ST-136,평일,14,12,25,40,0
ST-136,평일,15,26,31,52,0
ST-136,평일,16,16,27,38,0
ST-136,평일,17,4,62,131,0
ST-136,평일,18,9,45,158,0
ST-136,평일,19,2,26,42,0
ST-136,평일,20,1,11,25,0
ST-136,평일,21,0,10,17,0
ST-136,평일,22,0,1,6,0
ST-136,평일,23,0,2,2,0
ST-1365,주말,13,0,0,0,1
ST-1365,평일,7,0,0,0,2
ST-1366,평일,18,0,0,0,1
ST-137,주말,0,0,1,3,0
ST-137,주말,1,0,1,3,0
ST-137,주말,2,0,0,2,0
ST-137,주말,6,0,1,1,0
ST-137,주말,8,0,0,2,0
ST-137,주말,9,1,1,4,0
ST-137,주말,10,0,1,8,0
ST-137,주말,11,1,4,2,0
ST-137,주말,12,1,4,5,0
ST-137,주말,13,1,12,4,0
ST-137,주말,14,0,5,9,0
ST-137,주말,15,0,4,16,0
ST-137,주말,16,0,3,10,0
ST-137,주말,17,0,11,18,0
ST-137,주말,18,0,6,15,0
ST-137,주말,19,1,2,16,0
ST-137,주말,20,0,3,9,0
ST-137,주말,21,0,6,13,0
ST-137,주말,22,0,3,3,0
ST-137,주말,23,0,0,2,0
ST-137,평일,0,0,0,2,0
ST-137,평일,1,0,0,1,0
ST-137,평일,2,0,3,2,0
ST-137,평일,3,0,0,5,0
ST-137,평일,5,0,9,3,0
ST-137,평일,6,0,6,2,0
ST-137,평일,7,2,8,4,0
ST-137,평일,8,3,39,24,0
ST-137,평일,9,13,26,8,0
ST-137,평일,10,11,23,11,0
ST-137,평일,11,17,36,25,0
ST-137,평일,12,9,29,42,0
ST-137,평일,13,22,35,37,0
ST-137,평일,14,15,26,39,0
ST-137,평일,15,14,23,32,0
ST-137,평일,16,9,14,35,0
ST-137,평일,17,5,42,71,0
ST-137,평일,18,2,69,103,0
ST-137,평일,19,4,24,40,0
ST-137,평일,20,3,5,13,0
ST-137,평일,21,1,5,17,0
ST-137,평일,22,1,13,5,0
ST-137,평일,23,0,2,1,0
ST-1372,주말,0,0,0,0,4
ST-1372,주말,1,0,0,0,1
ST-1372,주말,7,0,0,0,2
ST-1372,주말,8,0,0,0,2
ST-1372,주말,9,0,0,0,1
ST-1372,주말,10,0,0,0,3
ST-1372,주말,11,0,0,0,8
ST-1372,주말,12,0,0,0,5
ST-1372,주말,13,0,0,0,7
ST-1372,주말,14,0,0,0,9
ST-1372,주말,15,0,0,0,9
ST-1372,주말,16,0,0,0,7
ST-1372,주말,17,0,0,0,16
ST-1372,주말,18,0,0,0,7
ST-1372,주말,19,0,0,0,2
ST-1372,주말,20,0,0,0,5
ST-1372,주말,21,0,0,0,3
ST-1372,주말,22,0,0,0,8
ST-1372,주말,23,0,0,0,1
ST-1372,평일,0,0,0,0,7
ST-1372,평일,1,0,0,0,2
ST-1372,평일,2,0,0,0,1
ST-1372,평일,3,0,0,0,2
ST-1372,평일,5,0,0,0,1
ST-1372,평일,6,0,0,0,1
ST-1372,평일,7,0,0,0,39
ST-1372,평일,8,0,0,0,55
ST-1372,평일,9,0,0,0,72
ST-1372,평일,10,0,0,0,61
ST-1372,평일,11,0,0,0,74
ST-1372,평일,12,0,0,0,117
ST-1372,평일,13,0,0,0,80
ST-1372,평일,14,0,0,0,91
ST-1372,평일,15,0,0,0,98
ST-1372,평일,16,0,0,0,102
ST-1372,평일,17,0,0,0,77
ST-1372,평일,18,0,0,0,50
ST-1372,평일,19,0,0,0,21
ST-1372,평일,20,0,0,0,18
ST-1372,평일,21,0,0,0,10
ST-1372,평일,22,0,0,0,4
ST-1372,평일,23,0,0,0,3
ST-1373,주말,6,0,0,0,1
ST-1373,주말,7,0,0,0,1
ST-1373,주말,8,0,0,0,1
ST-1373,주말,9,0,0,0,1
ST-1373,주말,10,0,0,0,5
ST-1373,주말,11,0,0,0,4
ST-1373,주말,12,0,0,0,3
ST-1373,주말,13,0,0,0,3
ST-1373,주말,14,0,0,0,2
ST-1373,주말,15,0,0,0,1
ST-1373,주말,17,0,0,0,1
ST-1373,주말,19,0,0,0,3
ST-1373,주말,20,0,0,0,2
ST-1373,평일,1,0,0,0,1
ST-1373,평일,3,0,0,0,2
ST-1373,평일,5,0,0,0,8
ST-1373,평일,6,0,0,0,8
ST-1373,평일,7,0,0,0,50
ST-1373,평일,8,0,0,0,174
ST-1373,평일,9,0,0,0,23
ST-1373,평일,10,0,0,0,9
ST-1373,평일,11,0,0,0,6
ST-1373,평일,12,0,0,0,7
ST-1373,평일,13,0,0,0,2
ST-1373,평일,14,0,0,0,9
ST-1373,평일,15,0,0,0,7
ST-1373,평일,16,0,0,0,5
ST-1373,평일,17,0,0,0,18
ST-1373,평일,18,0,0,0,10
ST-1373,평일,19,0,0,0,5
ST-1373,평일,20,0,0,0,2
ST-1373,평일,21,0,0,0,6
ST-1373,평일,22,0,0,0,4
ST-1373,평일,23,0,0,0,2
ST-1374,주말,1,0,0,0,2
ST-1374,주말,3,0,0,0,1
ST-1374,주말,5,0,0,0,4
ST-1374,주말,6,0,0,0,2
ST-1374,주말,7,0,0,0,6
ST-1374,주말,8,0,0,0,4
ST-1374,주말,9,0,0,0,8
ST-1374,주말,10,0,0,0,2
ST-1374,주말,11,0,0,0,2
ST-1374,주말,13,0,0,0,10
ST-1374,주말,14,0,0,0,2
ST-1374,주말,15,0,0,0,5
ST-1374,주말,16,0,0,0,4
ST-1374,주말,17,0,0,0,7
ST-1374,주말,18,0,0,0,6
ST-1374,주말,19,0,0,0,7
ST-1374,주말,20,0,0,0,2
ST-1374,주말,21,0,0,0,3
ST-1374,주말,22,0,0,0,1
ST-1374,평일,0,0,0,0,3
ST-1374,평일,1,0,0,0,1
ST-1374,평일,3,0,0,0,2
ST-1374,평일,4,0,0,0,7
ST-1374,평일,5,0,0,0,34
ST-1374,평일,6,0,0,0,17
ST-1374,평일,7,0,0,0,40
ST-1374,평일,8,0,0,0,42
ST-1374,평일,9,0,0,0,3
ST-1374,평일,10,0,0,0,8
ST-1374,평일,11,0,0,0,12
ST-1374,평일,12,0,0,0,9
ST-1374,평일,13,0,0,0,6
ST-1374,평일,14,0,0,0,9
ST-1374,평일,15,0,0,0,10
ST-1374,평일,16,0,0,0,8
ST-1374,평일,17,0,0,0,12
ST-1374,평일,18,0,0,0,16
ST-1374,평일,19,0,0,0,14
ST-1374,평일,20,0,0,0,9
ST-1374,평일,21,0,0,0,10
ST-1374,평일,22,0,0,0,6
ST-1374,평일,23,0,0,0,2
ST-1375,주말,1,0,0,0,1
ST-1375,주말,13,0,0,0,1
ST-1375,평일,14,0,0,0,1
ST-1375,평일,21,0,0,0,2
ST-1376,주말,0,0,0,0,2
ST-1376,주말,1,0,0,0,3
ST-1376,주말,7,0,0,0,1
ST-1376,주말,8,0,0,0,1
ST-1376,주말,12,0,0,0,1
ST-1376,주말,13,0,0,0,1
ST-1376,주말,14,0,0,0,1
ST-1376,주말,16,0,0,0,1
ST-1376,주말,17,0,0,0,7
ST-1376,주말,18,0,0,0,4
ST-1376,주말,20,0,0,0,1
ST-1376,주말,21,0,0,0,3
ST-1376,주말,22,0,0,0,1
ST-1376,주말,23,0,0,0,1
ST-1376,평일,0,0,0,0,2
ST-1376,평일,1,0,0,0,3
ST-1376,평일,5,0,0,0,2
ST-1376,평일,6,0,0,0,2
ST-1376,평일,7,0,0,0,12
ST-1376,평일,8,0,0,0,3
ST-1376,평일,9,0,0,0,5
ST-1376,평일,11,0,0,0,2
ST-1376,평일,12,0,0,0,1
ST-1376,평일,13,0,0,0,2
ST-1376,평일,14,0,0,0,2
ST-1376,평일,15,0,0,0,5
ST-1376,평일,16,0,0,0,2
ST-1376,평일,17,0,0,0,5
ST-1376,평일,18,0,0,0,13
ST-1376,평일,19,0,0,0,6
ST-1376,평일,20,0,0,0,2
ST-1376,평일,21,0,0,0,3
ST-1376,평일,22,0,0,0,3
ST-1376,평일,23,0,0,0,2
ST-1378,평일,0,0,0,0,1
ST-1378,평일,18,0,0,0,1
ST-1378,평일,22,0,0,0,1
ST-138,주말,0,0,1,0,0
ST-138,주말,1,0,2,1,0
ST-138,주말,6,1,0,1,0
ST-138,주말,7,0,0,2,0
ST-138,주말,8,0,2,2,0
ST-138,주말,9,0,0,5,0
ST-138,주말,10,1,4,3,0
ST-138,주말,11,1,5,3,0
ST-138,주말,12,0,6,4,0
ST-138,주말,13,3,5,12,0
ST-138,주말,14,0,4,16,0
ST-138,주말,15,0,4,7,0
ST-138,주말,16,0,7,18,0
ST-138,주말,17,0,7,8,0
ST-138,주말,18,1,11,10,0
ST-138,주말,19,1,2,3,0
ST-138,주말,20,0,2,3,0
ST-138,주말,21,0,1,3,0
ST-138,주말,22,0,1,2,0
ST-138,주말,23,0,1,1,0
ST-138,평일,0,0,0,1,0
ST-138,평일,1,0,2,1,0
ST-138,평일,2,0,0,1,0
ST-138,평일,5,0,0,1,0
ST-138,평일,6,0,8,12,0
ST-138,평일,7,0,24,10,0
ST-138,평일,8,0,37,12,0
ST-138,평일,9,1,11,3,0
ST-138,평일,10,1,17,13,0
ST-138,평일,11,1,21,8,0
ST-138,평일,12,7,19,9,0
ST-138,평일,13,1,21,9,0
ST-138,평일,14,3,27,15,0
ST-138,평일,15,10,7,7,0
ST-138,평일,16,1,24,18,0
ST-138,평일,17,5,23,47,0
ST-138,평일,18,0,31,47,0
ST-138,평일,19,1,10,27,0
ST-138,평일,20,0,14,14,0
ST-138,평일,21,0,6,10,0
ST-138,평일,22,0,4,2,0
ST-138,평일,23,0,1,0,0
ST-1384,주말,10,0,0,0,1
ST-1384,주말,12,0,0,0,1
ST-1384,주말,16,0,0,0,1
ST-1384,평일,1,0,0,0,1
ST-1384,평일,10,0,0,0,1
ST-1384,평일,14,0,0,0,1
ST-1384,평일,17,0,0,0,1
ST-1384,평일,20,0,0,0,2
ST-1386,주말,8,0,0,0,1
ST-1386,평일,3,0,0,0,1
ST-1386,평일,7,0,0,0,5
ST-1386,평일,8,0,0,0,1
ST-1386,평일,9,0,0,0,1
ST-1386,평일,15,0,0,0,1
ST-1386,평일,21,0,0,0,2
ST-1387,주말,10,0,0,0,1
ST-1392,평일,9,0,0,0,1
ST-1395,평일,6,0,0,0,1
ST-1397,주말,4,0,0,0,1
ST-140,주말,0,0,3,3,0
ST-140,주말,2,0,1,0,0
ST-140,주말,7,0,1,0,0
ST-140,주말,8,0,0,3,0
ST-140,주말,9,1,1,0,0
ST-140,주말,10,0,4,2,0
ST-140,주말,11,1,3,7,0
ST-140,주말,12,0,7,10,0
ST-140,주말,13,0,5,7,0
ST-140,주말,14,3,6,1,0
ST-140,주말,15,0,6,10,0
ST-140,주말,16,2,6,6,0
ST-140,주말,17,2,13,14,0
ST-140,주말,18,1,10,15,0
ST-140,주말,19,0,8,11,0
ST-140,주말,20,1,3,8,0
ST-140,주말,21,0,3,2,0
ST-140,주말,22,0,3,1,0
ST-140,주말,23,0,1,2,0
ST-140,평일,0,0,1,2,0
ST-140,평일,1,0,2,0,0
ST-140,평일,3,0,0,2,0
ST-140,평일,4,0,0,4,0
ST-140,평일,6,0,0,1,0
ST-140,평일,7,0,10,6,0
ST-140,평일,8,0,13,27,0
ST-140,평일,9,0,19,8,0
ST-140,평일,10,2,11,3,0
ST-140,평일,11,4,29,11,0
ST-140,평일,12,3,33,26,0
ST-140,평일,13,5,22,29,0
ST-140,평일,14,3,21,14,0
ST-140,평일,15,3,23,16,0
ST-140,평일,16,2,21,37,0
ST-140,평일,17,3,56,42,0
ST-140,평일,18,5,84,78,0
ST-140,평일,19,1,21,28,0
ST-140,평일,20,1,9,21,0
ST-140,평일,21,0,4,3,0
ST-140,평일,22,1,5,2,0
ST-1409,주말,18,0,0,0,1
ST-1409,평일,17,0,0,0,1
ST-142,주말,0,0,0,0,1
ST-142,주말,2,0,0,0,2
ST-142,주말,6,0,0,0,1
ST-142,주말,8,0,0,0,2
ST-142,주말,9,0,0,0,1
ST-142,주말,11,0,0,0,1
ST-142,주말,12,0,0,0,3
ST-142,주말,13,0,0,0,6
ST-142,주말,14,0,0,0,10
ST-142,주말,15,0,0,0,10
ST-142,주말,16,0,0,0,7
ST-142,주말,17,0,0,0,8
ST-142,주말,18,0,0,0,5
ST-142,주말,19,0,0,0,6
ST-142,주말,20,0,0,0,7
ST-142,주말,22,0,0,0,1
ST-142,주말,23,0,0,0,2
ST-142,평일,0,0,0,0,1
ST-142,평일,7,0,0,0,16
ST-142,평일,8,0,0,0,42
ST-142,평일,9,0,0,0,15
ST-142,평일,10,0,0,0,5
ST-142,평일,11,0,0,0,21
ST-142,평일,12,0,0,0,10
ST-142,평일,13,0,0,0,11
ST-142,평일,14,0,0,0,18
ST-142,평일,15,0,0,0,20
ST-142,평일,16,0,0,0,41
ST-142,평일,17,0,0,0,67
ST-142,평일,18,0,0,0,20
ST-142,평일,19,0,0,0,17
ST-142,평일,20,0,0,0,12
ST-142,평일,21,0,0,0,5
ST-142,평일,22,0,0,0,4
ST-142,평일,23,0,0,0,3
ST-1420,주말,10,0,0,0,1
ST-1423,평일,9,0,0,0,1
ST-1423,평일,10,0,0,0,1
ST-1423,평일,14,0,0,0,1
ST-1424,주말,6,0,0,0,1
ST-1424,주말,7,0,0,0,3
ST-1424,주말,16,0,0,0,1
ST-1424,주말,18,0,0,0,1
ST-1424,평일,5,0,0,0,2
ST-1424,평일,6,0,0,0,3
ST-1424,평일,7,0,0,0,22
ST-1424,평일,8,0,0,0,6
ST-1424,평일,9,0,0,0,2
ST-1424,평일,10,0,0,0,2
ST-1424,평일,11,0,0,0,7
ST-1424,평일,12,0,0,0,2
ST-1424,평일,14,0,0,0,1
ST-1424,평일,16,0,0,0,2
