대여소자치구,대여소_ID,대여소번호,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수
중구,ST-1771,445,평일,10,78,72,150,340
중구,ST-1771,445,평일,11,204,85,289,316
중구,ST-1771,445,평일,12,107,107,214,206
중구,ST-1771,445,평일,13,83,126,209,223
중구,ST-1771,445,평일,14,75,39,114,243
중구,ST-1771,445,평일,15,68,60,128,218
중구,ST-1771,445,평일,16,111,67,178,204
중구,ST-1771,445,평일,17,277,92,369,134
중구,ST-1771,445,평일,18,131,120,251,11
중구,ST-1771,445,평일,19,68,70,138,9
중구,ST-1771,445,평일,20,35,34,69,11
중구,ST-1771,445,평일,21,41,42,83,8
중구,ST-1771,445,평일,22,18,15,33,11
중구,ST-1771,445,평일,23,7,13,20,8
중구,ST-1772,466,주말,0,0,0,0,3
중구,ST-1772,466,주말,1,4,1,5,3
중구,ST-1772,466,주말,2,2,0,2,2
중구,ST-1772,466,주말,3,0,0,0,1
중구,ST-1772,466,주말,4,0,0,0,1
중구,ST-1772,466,주말,5,0,0,0,1
중구,ST-1772,466,주말,6,0,1,1,1
중구,ST-1772,466,주말,7,0,0,0,2
중구,ST-1772,466,주말,8,0,5,5,2
중구,ST-1772,466,주말,9,3,13,16,7
중구,ST-1772,466,주말,10,0,3,3,15
중구,ST-1772,466,주말,11,2,10,12,17
중구,ST-1772,466,주말,12,5,2,7,23
중구,ST-1772,466,주말,13,9,3,12,18
중구,ST-1772,466,주말,14,5,5,10,15
중구,ST-1772,466,주말,15,10,6,16,17
중구,ST-1772,466,주말,16,4,6,10,15
중구,ST-1772,466,주말,17,6,1,7,16
중구,ST-1772,466,주말,18,8,5,13,10
중구,ST-1772,466,주말,19,11,3,14,9
중구,ST-1772,466,주말,20,0,1,1,0
중구,ST-1772,466,주말,21,0,1,1,1
중구,ST-1772,466,주말,22,1,0,1,2
중구,ST-1772,466,주말,23,0,0,0,1
중구,ST-1772,466,평일,0,3,0,3,12
중구,ST-1772,466,평일,1,2,1,3,12
중구,ST-1772,466,평일,2,2,0,2,10
중구,ST-1772,466,평일,3,1,0,1,9
중구,ST-1772,466,평일,4,1,2,3,7
중구,ST-1772,466,평일,5,0,5,5,7
중구,ST-1772,466,평일,6,2,16,18,11
중구,ST-1772,466,평일,7,9,12,21,25
중구,ST-1772,466,평일,8,15,57,72,26
중구,ST-1772,466,평일,9,7,20,27,63
중구,ST-1772,466,평일,10,13,25,38,88
중구,ST-1772,466,평일,11,21,31,52,260
중구,ST-1772,466,평일,12,27,23,50,274
중구,ST-1772,466,평일,13,25,35,60,261
중구,ST-1772,466,평일,14,19,7,26,275
중구,ST-1772,466,평일,15,36,31,67,262
중구,ST-1772,466,평일,16,30,24,54,270
중구,ST-1772,466,평일,17,45,22,67,263
중구,ST-1772,466,평일,18,189,24,213,226
중구,ST-1772,466,평일,19,54,14,68,86
중구,ST-1772,466,평일,20,33,5,38,46
중구,ST-1772,466,평일,21,28,7,35,42
중구,ST-1772,466,평일,22,5,0,5,22
중구,ST-1772,466,평일,23,4,1,5,16
중구,ST-1773,467,주말,0,0,0,0,0
중구,ST-1773,467,주말,1,1,0,1,0
중구,ST-1773,467,주말,2,0,0,0,0
중구,ST-1773,467,주말,3,0,0,0,0
중구,ST-1773,467,주말,4,0,0,0,0
중구,ST-1773,467,주말,5,0,0,0,0
중구,ST-1773,467,주말,6,0,0,0,0
중구,ST-1773,467,주말,7,0,4,4,0
중구,ST-1773,467,주말,8,2,0,2,3
중구,ST-1773,467,주말,9,0,2,2,1
중구,ST-1773,467,주말,10,2,2,4,2
중구,ST-1773,467,주말,11,4,5,9,3
중구,ST-1773,467,주말,12,3,3,6,3
중구,ST-1773,467,주말,13,3,7,10,5
중구,ST-1773,467,주말,14,3,7,10,4
중구,ST-1773,467,주말,15,5,2,7,10
중구,ST-1773,467,주말,16,3,11,14,11
중구,ST-1773,467,주말,17,3,15,18,20
중구,ST-1773,467,주말,18,14,16,30,27
중구,ST-1773,467,주말,19,12,10,22,33
중구,ST-1773,467,주말,20,9,2,11,33
중구,ST-1773,467,주말,21,12,2,14,24
중구,ST-1773,467,주말,22,5,3,8,19
중구,ST-1773,467,주말,23,0,0,0,15
중구,ST-1773,467,평일,0,2,0,2,7
중구,ST-1773,467,평일,1,1,0,1,8
중구,ST-1773,467,평일,2,1,0,1,7
중구,ST-1773,467,평일,3,1,1,2,6
중구,ST-1773,467,평일,4,0,0,0,6
중구,ST-1773,467,평일,5,5,6,11,6
중구,ST-1773,467,평일,6,3,16,19,7
중구,ST-1773,467,평일,7,25,63,88,18
중구,ST-1773,467,평일,8,4,113,117,54
중구,ST-1773,467,평일,9,6,58,64,160
중구,ST-1773,467,평일,10,8,17,25,203
중구,ST-1773,467,평일,11,43,26,69,208
중구,ST-1773,467,평일,12,15,53,68,192
중구,ST-1773,467,평일,13,15,39,54,230
중구,ST-1773,467,평일,14,23,18,41,247
중구,ST-1773,467,평일,15,35,17,52,237
중구,ST-1773,467,평일,16,52,17,69,217
중구,ST-1773,467,평일,17,105,29,134,184
중구,ST-1773,467,평일,18,144,38,182,80
중구,ST-1773,467,평일,19,29,18,47,21
중구,ST-1773,467,평일,20,12,3,15,10
중구,ST-1773,467,평일,21,9,3,12,8
중구,ST-1773,467,평일,22,3,5,8,3
중구,ST-1773,467,평일,23,2,0,2,2
중구,ST-1774,468,주말,0,1,0,1,7
중구,ST-1774,468,주말,1,0,1,1,7
중구,ST-1774,468,주말,2,0,1,1,7
중구,ST-1774,468,주말,3,0,0,0,7
중구,ST-1774,468,주말,4,0,0,0,7
중구,ST-1774,468,주말,5,0,7,7,7
중구,ST-1774,468,주말,6,0,1,1,13
중구,ST-1774,468,주말,7,1,7,8,14
중구,ST-1774,468,주말,8,2,2,4,18
중구,ST-1774,468,주말,9,2,9,11,19
중구,ST-1774,468,주말,10,3,5,8,25
중구,ST-1774,468,주말,11,9,3,12,26
중구,ST-1774,468,주말,12,6,14,20,23
중구,ST-1774,468,주말,13,6,3,9,28
중구,ST-1774,468,주말,14,15,13,28,27
중구,ST-1774,468,주말,15,13,8,21,23
중구,ST-1774,468,주말,16,9,14,23,18
중구,ST-1774,468,주말,17,11,8,19,15
중구,ST-1774,468,주말,18,14,14,28,17
중구,ST-1774,468,주말,19,14,11,25,15
중구,ST-1774,468,주말,20,15,4,19,16
중구,ST-1774,468,주말,21,5,1,6,5
중구,ST-1774,468,주말,22,2,6,8,1
중구,ST-1774,468,주말,23,2,1,3,5
중구,ST-1774,468,평일,0,3,2,5,2
중구,ST-1774,468,평일,1,1,3,4,2
중구,ST-1774,468,평일,2,3,3,6,5
중구,ST-1774,468,평일,3,2,0,2,4
중구,ST-1774,468,평일,4,0,0,0,2
중구,ST-1774,468,평일,5,0,10,10,2
중구,ST-1774,468,평일,6,2,14,16,11
중구,ST-1774,468,평일,7,22,43,65,24
중구,ST-1774,468,평일,8,9,72,81,40
중구,ST-1774,468,평일,9,11,52,63,96
중구,ST-1774,468,평일,10,12,9,21,133
중구,ST-1774,468,평일,11,26,40,66,129
중구,ST-1774,468,평일,12,22,23,45,137
중구,ST-1774,468,평일,13,40,30,70,144
중구,ST-1774,468,평일,14,37,17,54,126
중구,ST-1774,468,평일,15,27,23,50,109
중구,ST-1774,468,평일,16,26,23,49,105
중구,ST-1774,468,평일,17,56,35,91,93
중구,ST-1774,468,평일,18,110,53,163,67
중구,ST-1774,468,평일,19,61,34,95,36
중구,ST-1774,468,평일,20,26,18,44,13
중구,ST-1774,468,평일,21,6,4,10,9
중구,ST-1774,468,평일,22,8,4,12,6
중구,ST-1774,468,평일,23,3,6,9,1
중구,ST-1775,469,주말,0,7,4,11,14
중구,ST-1775,469,주말,1,5,5,10,10
중구,ST-1775,469,주말,2,1,0,1,12
중구,ST-1775,469,주말,3,1,2,3,12
중구,ST-1775,469,주말,4,2,0,2,12
중구,ST-1775,469,주말,5,1,0,1,12
중구,ST-1775,469,주말,6,0,1,1,9
중구,ST-1775,469,주말,7,2,2,4,10
중구,ST-1775,469,주말,8,5,5,10,13
중구,ST-1775,469,주말,9,7,4,11,12
중구,ST-1775,469,주말,10,4,5,9,10
중구,ST-1775,469,주말,11,4,3,7,10
중구,ST-1775,469,주말,12,2,2,4,11
중구,ST-1775,469,주말,13,4,4,8,11
중구,ST-1775,469,주말,14,7,5,12,16
중구,ST-1775,469,주말,15,9,8,17,16
중구,ST-1775,469,주말,16,3,7,10,16
중구,ST-1775,469,주말,17,11,10,21,17
중구,ST-1775,469,주말,18,10,4,14,16
중구,ST-1775,469,주말,19,6,4,10,11
중구,ST-1775,469,주말,20,1,1,2,8
중구,ST-1775,469,주말,21,6,4,10,11
중구,ST-1775,469,주말,22,0,8,8,8
중구,ST-1775,469,주말,23,1,0,1,14
중구,ST-1775,469,평일,0,4,0,4,12
중구,ST-1775,469,평일,1,3,7,10,8
중구,ST-1775,469,평일,2,4,2,6,11
중구,ST-1775,469,평일,3,5,3,8,7
중구,ST-1775,469,평일,4,4,2,6,6
중구,ST-1775,469,평일,5,4,1,5,6
중구,ST-1775,469,평일,6,3,11,14,3
중구,ST-1775,469,평일,7,10,13,23,11
중구,ST-1775,469,평일,8,29,26,55,14
중구,ST-1775,469,평일,9,18,14,32,14
중구,ST-1775,469,평일,10,5,6,11,16
중구,ST-1775,469,평일,11,8,8,16,17
중구,ST-1775,469,평일,12,11,16,27,17
중구,ST-1775,469,평일,13,16,20,36,21
중구,ST-1775,469,평일,14,20,25,45,24
중구,ST-1775,469,평일,15,12,23,35,29
중구,ST-1775,469,평일,16,20,20,40,31
중구,ST-1775,469,평일,17,33,20,53,31
중구,ST-1775,469,평일,18,42,27,69,17
중구,ST-1775,469,평일,19,16,16,32,5
중구,ST-1775,469,평일,20,14,14,28,6
중구,ST-1775,469,평일,21,16,5,21,7
중구,ST-1775,469,평일,22,14,21,35,5
중구,ST-1775,469,평일,23,6,7,13,10
중구,ST-1776,470,주말,0,2,0,2,2
중구,ST-1776,470,주말,1,0,2,2,0
중구,ST-1776,470,주말,2,0,1,1,2
중구,ST-1776,470,주말,3,1,0,1,2
중구,ST-1776,470,주말,4,3,4,7,1
중구,ST-1776,470,주말,5,1,0,1,1
중구,ST-1776,470,주말,6,0,0,0,2
중구,ST-1776,470,주말,7,1,1,2,2
중구,ST-1776,470,주말,8,2,3,5,2
중구,ST-1776,470,주말,9,1,3,4,2
중구,ST-1776,470,주말,10,3,4,7,3
중구,ST-1776,470,주말,11,2,1,3,4
중구,ST-1776,470,주말,12,0,3,3,3
중구,ST-1776,470,주말,13,4,5,9,7
중구,ST-1776,470,주말,14,3,7,10,7
중구,ST-1776,470,주말,15,7,1,8,9
중구,ST-1776,470,주말,16,7,6,13,2
중구,ST-1776,470,주말,17,10,9,19,1
중구,ST-1776,470,주말,18,4,5,9,3
중구,ST-1776,470,주말,19,5,3,8,5
중구,ST-1776,470,주말,20,0,2,2,3
중구,ST-1776,470,주말,21,4,2,6,5
중구,ST-1776,470,주말,22,0,7,7,6
중구,ST-1776,470,주말,23,0,0,0,9
중구,ST-1776,470,평일,0,2,2,4,7
중구,ST-1776,470,평일,1,2,0,2,9
중구,ST-1776,470,평일,2,6,2,8,5
중구,ST-1776,470,평일,3,1,2,3,2
중구,ST-1776,470,평일,4,5,5,10,3
중구,ST-1776,470,평일,5,4,10,14,3
중구,ST-1776,470,평일,6,2,1,3,9
중구,ST-1776,470,평일,7,5,15,20,8
중구,ST-1776,470,평일,8,47,40,87,19
중구,ST-1776,470,평일,9,9,11,20,19
중구,ST-1776,470,평일,10,4,9,13,21
중구,ST-1776,470,평일,11,11,12,23,26
중구,ST-1776,470,평일,12,13,10,23,27
중구,ST-1776,470,평일,13,11,12,23,22
중구,ST-1776,470,평일,14,8,15,23,20
중구,ST-1776,470,평일,15,24,8,32,27
중구,ST-1776,470,평일,16,9,5,14,18
중구,ST-1776,470,평일,17,21,14,35,15
중구,ST-1776,470,평일,18,41,33,74,9
중구,ST-1776,470,평일,19,19,18,37,3
중구,ST-1776,470,평일,20,5,14,19,3
중구,ST-1776,470,평일,21,13,10,23,9
중구,ST-1776,470,평일,22,7,4,11,6
중구,ST-1776,470,평일,23,2,0,2,5
중구,ST-1777,471,주말,0,4,2,6,9
중구,ST-1777,471,주말,1,3,0,3,7
중구,ST-1777,471,주말,2,1,2,3,5
중구,ST-1777,471,주말,3,1,0,1,3
중구,ST-1777,471,주말,4,0,0,0,5
중구,ST-1777,471,주말,5,0,0,0,5
중구,ST-1777,471,주말,6,0,0,0,4
중구,ST-1777,471,주말,7,0,2,2,5
중구,ST-1777,471,주말,8,1,1,2,7
중구,ST-1777,471,주말,9,2,0,2,6
중구,ST-1777,471,주말,10,6,3,9,15
중구,ST-1777,471,주말,11,1,9,10,10
중구,ST-1777,471,주말,12,4,4,8,16
중구,ST-1777,471,주말,13,7,13,20,22
중구,ST-1777,471,주말,14,14,8,22,27
중구,ST-1777,471,주말,15,14,14,28,20
중구,ST-1777,471,주말,16,14,12,26,16
중구,ST-1777,471,주말,17,12,10,22,20
중구,ST-1777,471,주말,18,9,8,17,20
중구,ST-1777,471,주말,19,12,14,26,19
중구,ST-1777,471,주말,20,11,4,15,14
중구,ST-1777,471,주말,21,10,3,13,16
중구,ST-1777,471,주말,22,4,6,10,9
중구,ST-1777,471,주말,23,0,2,2,8
중구,ST-1777,471,평일,0,3,3,6,4
중구,ST-1777,471,평일,1,2,5,7,5
중구,ST-1777,471,평일,2,3,3,6,9
중구,ST-1777,471,평일,3,4,5,9,8
중구,ST-1777,471,평일,4,1,3,4,7
중구,ST-1777,471,평일,5,5,1,6,7
중구,ST-1777,471,평일,6,1,31,32,5
중구,ST-1777,471,평일,7,62,105,167,31
중구,ST-1777,471,평일,8,88,120,208,73
중구,ST-1777,471,평일,9,58,53,111,102
중구,ST-1777,471,평일,10,32,23,55,96
중구,ST-1777,471,평일,11,58,31,89,88
중구,ST-1777,471,평일,12,35,50,85,64
중구,ST-1777,471,평일,13,53,38,91,77
중구,ST-1777,471,평일,14,30,23,53,60
중구,ST-1777,471,평일,15,26,16,42,55
중구,ST-1777,471,평일,16,24,11,35,49
중구,ST-1777,471,평일,17,53,28,81,17
중구,ST-1777,471,평일,18,37,32,69,12
중구,ST-1777,471,평일,19,21,18,39,6
중구,ST-1777,471,평일,20,12,7,19,4
중구,ST-1777,471,평일,21,10,12,22,2
중구,ST-1777,471,평일,22,10,6,16,5
중구,ST-1777,471,평일,23,2,4,6,1
중구,ST-1778,472,주말,0,1,0,1,3
중구,ST-1778,472,주말,1,1,1,2,3
중구,ST-1778,472,주말,2,0,0,0,3
중구,ST-1778,472,주말,3,0,0,0,3
중구,ST-1778,472,주말,4,0,0,0,3
중구,ST-1778,472,주말,5,1,0,1,3
중구,ST-1778,472,주말,6,1,3,4,2
중구,ST-1778,472,주말,7,1,6,7,5
중구,ST-1778,472,주말,8,12,7,19,7
중구,ST-1778,472,주말,9,5,3,8,6
중구,ST-1778,472,주말,10,7,7,14,9
중구,ST-1778,472,주말,11,3,6,9,9
중구,ST-1778,472,주말,12,9,11,20,12
중구,ST-1778,472,주말,13,13,13,26,13
중구,ST-1778,472,주말,14,13,5,18,21
중구,ST-1778,472,주말,15,17,13,30,15
중구,ST-1778,472,주말,16,9,4,13,14
중구,ST-1778,472,주말,17,10,7,17,14
중구,ST-1778,472,주말,18,17,7,24,23
중구,ST-1778,472,주말,19,11,4,15,12
중구,ST-1778,472,주말,20,5,3,8,6
중구,ST-1778,472,주말,21,10,11,21,3
중구,ST-1778,472,주말,22,7,4,11,4
중구,ST-1778,472,주말,23,0,0,0,3
중구,ST-1778,472,평일,0,3,1,4,3
중구,ST-1778,472,평일,1,2,1,3,1
중구,ST-1778,472,평일,2,0,0,0,0
중구,ST-1778,472,평일,3,0,3,3,0
중구,ST-1778,472,평일,4,2,0,2,3
중구,ST-1778,472,평일,5,0,23,23,3
중구,ST-1778,472,평일,6,20,44,64,23
중구,ST-1778,472,평일,7,52,129,181,48
중구,ST-1778,472,평일,8,124,264,388,113
중구,ST-1778,472,평일,9,75,121,196,252
중구,ST-1778,472,평일,10,35,50,85,292
중구,ST-1778,472,평일,11,169,61,230,306
중구,ST-1778,472,평일,12,77,108,185,209
중구,ST-1778,472,평일,13,83,65,148,246
중구,ST-1778,472,평일,14,47,24,71,220
중구,ST-1778,472,평일,15,66,38,104,191
중구,ST-1778,472,평일,16,91,49,140,169
중구,ST-1778,472,평일,17,174,50,224,99
중구,ST-1778,472,평일,18,70,51,121,8
중구,ST-1778,472,평일,19,36,29,65,9
중구,ST-1778,472,평일,20,12,12,24,3
중구,ST-1778,472,평일,21,10,8,18,0
중구,ST-1778,472,평일,22,10,12,22,0
중구,ST-1778,472,평일,23,3,2,5,2
중구,ST-1779,473,주말,0,20,3,23,19
중구,ST-1779,473,주말,1,9,9,18,12
중구,ST-1779,473,주말,2,5,0,5,12
중구,ST-1779,473,주말,3,0,0,0,9
중구,ST-1779,473,주말,4,0,0,0,9
중구,ST-1779,473,주말,5,5,2,7,9
중구,ST-1779,473,주말,6,0,4,4,7
중구,ST-1779,473,주말,7,4,5,9,10
중구,ST-1779,473,주말,8,9,11,20,11
중구,ST-1779,473,주말,9,12,10,22,12
중구,ST-1779,473,주말,10,17,22,39,9
중구,ST-1779,473,주말,11,21,22,43,9
중구,ST-1779,473,주말,12,22,16,38,15
중구,ST-1779,473,주말,13,37,33,70,9
중구,ST-1779,473,주말,14,22,18,40,8
중구,ST-1779,473,주말,15,33,38,71,14
중구,ST-1779,473,주말,16,29,23,52,16
중구,ST-1779,473,주말,17,29,34,63,12
중구,ST-1779,473,주말,18,22,31,53,17
중구,ST-1779,473,주말,19,28,16,44,21
중구,ST-1779,473,주말,20,15,25,40,23
중구,ST-1779,473,주말,21,30,21,51,19
중구,ST-1779,473,주말,22,12,21,33,21
중구,ST-1779,473,주말,23,7,19,26,27
중구,ST-1779,473,평일,0,23,15,38,29
중구,ST-1779,473,평일,1,7,11,18,31
중구,ST-1779,473,평일,2,9,4,13,35
중구,ST-1779,473,평일,3,7,4,11,31
중구,ST-1779,473,평일,4,3,3,6,28
중구,ST-1779,473,평일,5,4,2,6,28
중구,ST-1779,473,평일,6,37,37,74,26
중구,ST-1779,473,평일,7,79,110,189,23
중구,ST-1779,473,평일,8,181,151,332,54
중구,ST-1779,473,평일,9,89,93,182,24
중구,ST-1779,473,평일,10,78,83,161,50
중구,ST-1779,473,평일,11,90,95,185,55
중구,ST-1779,473,평일,12,105,116,221,66
중구,ST-1779,473,평일,13,111,109,220,89
중구,ST-1779,473,평일,14,100,83,183,87
중구,ST-1779,473,평일,15,119,106,225,89
중구,ST-1779,473,평일,16,131,131,262,104
중구,ST-1779,473,평일,17,223,179,402,114
중구,ST-1779,473,평일,18,262,201,463,63
중구,ST-1779,473,평일,19,92,82,174,23
중구,ST-1779,473,평일,20,57,67,124,18
중구,ST-1779,473,평일,21,54,56,110,22
중구,ST-1779,473,평일,22,42,52,94,28
중구,ST-1779,473,평일,23,43,36,79,36
중구,ST-1780,474,주말,0,19,12,31,36
중구,ST-1780,474,주말,1,13,8,21,32
중구,ST-1780,474,주말,2,10,8,18,27
중구,ST-1780,474,주말,3,7,5,12,28
중구,ST-1780,474,주말,4,1,3,4,25
중구,ST-1780,474,주말,5,0,3,3,25
중구,ST-1780,474,주말,6,1,4,5,26
중구,ST-1780,474,주말,7,7,7,14,45
중구,ST-1780,474,주말,8,8,14,22,65
중구,ST-1780,474,주말,9,14,25,39,77
중구,ST-1780,474,주말,10,21,34,55,125
중구,ST-1780,474,주말,11,19,27,46,146
중구,ST-1780,474,주말,12,24,15,39,166
중구,ST-1780,474,주말,13,34,42,76,175
중구,ST-1780,474,주말,14,47,32,79,206
중구,ST-1780,474,주말,15,65,41,106,204
중구,ST-1780,474,주말,16,73,45,118,174
중구,ST-1780,474,주말,17,94,37,131,149
중구,ST-1780,474,주말,18,61,27,88,114
중구,ST-1780,474,주말,19,42,27,69,103
중구,ST-1780,474,주말,20,43,35,78,95
중구,ST-1780,474,주말,21,64,42,106,101
중구,ST-1780,474,주말,22,42,27,69,81
중구,ST-1780,474,주말,23,28,35,63,75
중구,ST-1780,474,평일,0,48,23,71,97
중구,ST-1780,474,평일,1,19,15,34,87
중구,ST-1780,474,평일,2,21,16,37,83
중구,ST-1780,474,평일,3,22,6,28,76
중구,ST-1780,474,평일,4,15,8,23,62
중구,ST-1780,474,평일,5,8,17,25,62
중구,ST-1780,474,평일,6,27,45,72,96
중구,ST-1780,474,평일,7,82,65,147,142
중구,ST-1780,474,평일,8,145,210,355,133
중구,ST-1780,474,평일,9,101,62,163,209
중구,ST-1780,474,평일,10,74,81,155,216
중구,ST-1780,474,평일,11,63,95,158,229
중구,ST-1780,474,평일,12,92,67,159,310
중구,ST-1780,474,평일,13,69,73,142,322
중구,ST-1780,474,평일,14,96,93,189,378
중구,ST-1780,474,평일,15,104,61,165,451
중구,ST-1780,474,평일,16,125,100,225,408
중구,ST-1780,474,평일,17,251,156,407,395
중구,ST-1780,474,평일,18,370,215,585,283
중구,ST-1780,474,평일,19,210,109,319,181
중구,ST-1780,474,평일,20,156,99,255,227
중구,ST-1780,474,평일,21,169,84,253,202
중구,ST-1780,474,평일,22,106,52,158,121
중구,ST-1780,474,평일,23,64,60,124,83
중구,ST-1781,475,주말,0,8,8,16,50
중구,ST-1781,475,주말,1,23,8,31,61
중구,ST-1781,475,주말,2,7,1,8,49
중구,ST-1781,475,주말,3,0,0,0,45
중구,ST-1781,475,주말,4,2,3,5,45
중구,ST-1781,475,주말,5,0,2,2,45
중구,ST-1781,475,주말,6,2,6,8,48
중구,ST-1781,475,주말,7,5,7,12,64
중구,ST-1781,475,주말,8,5,7,12,65
중구,ST-1781,475,주말,9,5,16,21,86
중구,ST-1781,475,주말,10,15,29,44,95
중구,ST-1781,475,주말,11,7,14,21,104
중구,ST-1781,475,주말,12,11,16,27,110
중구,ST-1781,475,주말,13,13,16,29,114
중구,ST-1781,475,주말,14,15,12,27,120
중구,ST-1781,475,주말,15,20,22,42,113
중구,ST-1781,475,주말,16,37,18,55,116
중구,ST-1781,475,주말,17,35,13,48,101
중구,ST-1781,475,주말,18,38,13,51,85
중구,ST-1781,475,주말,19,27,19,46,70
중구,ST-1781,475,주말,20,22,47,69,77
중구,ST-1781,475,주말,21,24,20,44,106
중구,ST-1781,475,주말,22,25,24,49,105
중구,ST-1781,475,주말,23,24,19,43,92
중구,ST-1781,475,평일,0,88,29,117,165
중구,ST-1781,475,평일,1,70,18,88,127
중구,ST-1781,475,평일,2,44,16,60,103
중구,ST-1781,475,평일,3,38,14,52,72
중구,ST-1781,475,평일,4,36,22,58,49
중구,ST-1781,475,평일,5,25,10,35,49
중구,ST-1781,475,평일,6,9,18,27,38
중구,ST-1781,475,평일,7,29,27,56,77
중구,ST-1781,475,평일,8,71,64,135,103
중구,ST-1781,475,평일,9,38,86,124,111
중구,ST-1781,475,평일,10,63,88,151,172
중구,ST-1781,475,평일,11,72,68,140,199
중구,ST-1781,475,평일,12,71,65,136,203
중구,ST-1781,475,평일,13,74,73,147,204
중구,ST-1781,475,평일,14,80,57,137,198
중구,ST-1781,475,평일,15,74,43,117,179
중구,ST-1781,475,평일,16,105,44,149,157
중구,ST-1781,475,평일,17,100,37,137,95
중구,ST-1781,475,평일,18,89,63,152,68
중구,ST-1781,475,평일,19,50,78,128,65
중구,ST-1781,475,평일,20,73,144,217,109
중구,ST-1781,475,평일,21,121,98,219,188
중구,ST-1781,475,평일,22,117,99,216,157
중구,ST-1781,475,평일,23,69,88,157,140
중구,ST-1782,476,주말,0,8,14,22,29
중구,ST-1782,476,주말,1,5,12,17,40
중구,ST-1782,476,주말,2,7,3,10,44
중구,ST-1782,476,주말,3,6,4,10,41
중구,ST-1782,476,주말,4,2,1,3,38
중구,ST-1782,476,주말,5,5,3,8,38
중구,ST-1782,476,주말,6,7,3,10,34
중구,ST-1782,476,주말,7,2,2,4,33
중구,ST-1782,476,주말,8,7,6,13,33
중구,ST-1782,476,주말,9,8,2,10,34
중구,ST-1782,476,주말,10,6,4,10,27
중구,ST-1782,476,주말,11,15,8,23,24
중구,ST-1782,476,주말,12,5,8,13,19
중구,ST-1782,476,주말,13,8,15,23,22
중구,ST-1782,476,주말,14,13,12,25,24
중구,ST-1782,476,주말,15,15,9,24,22
중구,ST-1782,476,주말,16,18,19,37,19
중구,ST-1782,476,주말,17,19,16,35,23
중구,ST-1782,476,주말,18,16,17,33,17
중구,ST-1782,476,주말,19,10,15,25,18
중구,ST-1782,476,주말,20,17,18,35,22
중구,ST-1782,476,주말,21,20,22,42,18
중구,ST-1782,476,주말,22,16,20,36,14
중구,ST-1782,476,주말,23,5,7,12,26
중구,ST-1782,476,평일,0,36,25,61,62
중구,ST-1782,476,평일,1,20,15,35,55
중구,ST-1782,476,평일,2,15,7,22,52
중구,ST-1782,476,평일,3,15,6,21,43
중구,ST-1782,476,평일,4,11,8,19,37
중구,ST-1782,476,평일,5,14,9,23,37
중구,ST-1782,476,평일,6,7,4,11,31
중구,ST-1782,476,평일,7,14,23,37,28
중구,ST-1782,476,평일,8,43,10,53,35
중구,ST-1782,476,평일,9,38,40,78,7
중구,ST-1782,476,평일,10,9,14,23,5
중구,ST-1782,476,평일,11,9,12,21,11
중구,ST-1782,476,평일,12,25,27,52,16
중구,ST-1782,476,평일,13,27,49,76,19
중구,ST-1782,476,평일,14,32,23,55,46
중구,ST-1782,476,평일,15,33,66,99,33
중구,ST-1782,476,평일,16,49,42,91,77
중구,ST-1782,476,평일,17,39,53,92,60
중구,ST-1782,476,평일,18,97,69,166,61
중구,ST-1782,476,평일,19,56,69,125,49
중구,ST-1782,476,평일,20,40,40,80,56
중구,ST-1782,476,평일,21,52,40,92,53
중구,ST-1782,476,평일,22,37,66,103,46
중구,ST-1782,476,평일,23,19,30,49,69
중구,ST-1783,477,주말,0,1,1,2,10
중구,ST-1783,477,주말,1,0,1,1,11
중구,ST-1783,477,주말,2,1,2,3,12
중구,ST-1783,477,주말,3,3,1,4,13
중구,ST-1783,477,주말,4,0,0,0,12
중구,ST-1783,477,주말,5,0,0,0,12
중구,ST-1783,477,주말,6,3,0,3,9
중구,ST-1783,477,주말,7,1,1,2,6
중구,ST-1783,477,주말,8,0,3,3,7
중구,ST-1783,477,주말,9,2,5,7,17
중구,ST-1783,477,주말,10,7,1,8,21
중구,ST-1783,477,주말,11,2,2,4,17
중구,ST-1783,477,주말,12,7,2,9,15
중구,ST-1783,477,주말,13,2,2,4,9
중구,ST-1783,477,주말,14,7,3,10,40
중구,ST-1783,477,주말,15,9,4,13,67
중구,ST-1783,477,주말,16,16,3,19,62
중구,ST-1783,477,주말,17,16,15,31,69
중구,ST-1783,477,주말,18,17,3,20,69
중구,ST-1783,477,주말,19,9,7,16,57
중구,ST-1783,477,주말,20,15,7,22,54
중구,ST-1783,477,주말,21,12,4,16,44
중구,ST-1783,477,주말,22,6,4,10,38
중구,ST-1783,477,주말,23,1,4,5,38
중구,ST-1783,477,평일,0,14,5,19,32
중구,ST-1783,477,평일,1,2,5,7,31
중구,ST-1783,477,평일,2,3,3,6,33
중구,ST-1783,477,평일,3,1,0,1,32
중구,ST-1783,477,평일,4,2,7,9,32
중구,ST-1783,477,평일,5,4,4,8,32
중구,ST-1783,477,평일,6,10,1,11,32
중구,ST-1783,477,평일,7,11,6,17,38
중구,ST-1783,477,평일,8,34,10,44,84
중구,ST-1783,477,평일,9,26,6,32,87
중구,ST-1783,477,평일,10,18,13,31,106
중구,ST-1783,477,평일,11,33,7,40,106
중구,ST-1783,477,평일,12,30,24,54,85
중구,ST-1783,477,평일,13,31,11,42,104
중구,ST-1783,477,평일,14,26,9,35,105
