대여소_ID,대여소명,주간,시간대,동일_대여소_반납,유출_건수,유입_건수,중구_내_이동_건수
ST-3053,중림동_001_1,평일,5,0,3,2,0
ST-3053,중림동_001_1,평일,6,0,4,4,24
ST-3053,중림동_001_1,평일,7,0,31,34,52
ST-3053,중림동_001_1,평일,8,0,104,16,156
ST-3053,중림동_001_1,평일,9,0,31,5,66
ST-3053,중림동_001_1,평일,10,0,18,0,11
ST-3053,중림동_001_1,평일,11,0,10,7,9
ST-3053,중림동_001_1,평일,12,0,14,3,4
ST-3053,중림동_001_1,평일,13,0,9,4,9
ST-3053,중림동_001_1,평일,14,0,6,3,7
ST-3053,중림동_001_1,평일,15,0,28,4,6
ST-3053,중림동_001_1,평일,16,0,22,4,11
ST-3053,중림동_001_1,평일,17,0,23,13,34
ST-3053,중림동_001_1,평일,18,0,82,15,13
ST-3053,중림동_001_1,평일,19,0,30,3,10
ST-3053,중림동_001_1,평일,20,0,39,9,21
ST-3053,중림동_001_1,평일,21,0,64,7,20
ST-3053,중림동_001_1,평일,22,0,34,7,14
ST-3053,중림동_001_1,평일,23,0,28,0,9
ST-3161,필동_004_2,주말,0,0,1,0,2
ST-3161,필동_004_2,주말,1,0,1,2,0
ST-3161,필동_004_2,주말,2,0,0,0,0
ST-3161,필동_004_2,주말,3,0,0,0,0
ST-3161,필동_004_2,주말,4,0,0,0,0
ST-3161,필동_004_2,주말,5,0,0,0,0
ST-3161,필동_004_2,주말,6,0,0,2,0
ST-3161,필동_004_2,주말,7,0,0,0,0
ST-3161,필동_004_2,주말,8,0,0,2,0
ST-3161,필동_004_2,주말,9,0,2,0,4
ST-3161,필동_004_2,주말,10,0,0,0,0
ST-3161,필동_004_2,주말,11,0,2,0,0
ST-3161,필동_004_2,주말,12,0,2,2,2
ST-3161,필동_004_2,주말,13,1,2,0,2
ST-3161,필동_004_2,주말,14,0,4,4,2
ST-3161,필동_004_2,주말,15,2,3,0,0
ST-3161,필동_004_2,주말,16,0,5,0,0
ST-3161,필동_004_2,주말,17,2,2,2,0
ST-3161,필동_004_2,주말,18,1,4,10,0
ST-3161,필동_004_2,주말,19,1,2,9,0
ST-3161,필동_004_2,주말,20,0,5,1,4
ST-3161,필동_004_2,주말,21,1,5,2,3
ST-3161,필동_004_2,주말,22,1,6,1,3
ST-3161,필동_004_2,주말,23,1,8,0,2
ST-3161,필동_004_2,평일,0,0,0,0,0
ST-3161,필동_004_2,평일,1,0,1,2,2
ST-3161,필동_004_2,평일,2,0,1,1,4
ST-3161,필동_004_2,평일,3,0,1,1,0
ST-3161,필동_004_2,평일,4,2,1,0,0
ST-3161,필동_004_2,평일,5,0,0,0,0
ST-3161,필동_004_2,평일,6,0,0,0,2
ST-3161,필동_004_2,평일,7,0,4,5,5
ST-3161,필동_004_2,평일,8,0,4,11,6
ST-3161,필동_004_2,평일,9,1,9,16,24
ST-3161,필동_004_2,평일,10,3,7,11,16
ST-3161,필동_004_2,평일,11,4,7,8,18
ST-3161,필동_004_2,평일,12,2,6,9,21
ST-3161,필동_004_2,평일,13,3,6,6,16
ST-3161,필동_004_2,평일,14,4,12,4,14
ST-3161,필동_004_2,평일,15,1,4,5,12
ST-3161,필동_004_2,평일,16,8,7,2,18
ST-3161,필동_004_2,평일,17,6,7,19,21
ST-3161,필동_004_2,평일,18,1,22,12,23
ST-3161,필동_004_2,평일,19,5,14,12,19
ST-3161,필동_004_2,평일,20,1,18,13,13
ST-3161,필동_004_2,평일,21,1,11,6,20
ST-3161,필동_004_2,평일,22,0,2,5,6
ST-3161,필동_004_2,평일,23,0,6,0,4
ST-3210,동화동_011_1,주말,0,1,6,8,7
ST-3210,동화동_011_1,주말,1,1,4,7,11
ST-3210,동화동_011_1,주말,2,2,4,4,2
ST-3210,동화동_011_1,주말,3,0,4,10,4
ST-3210,동화동_011_1,주말,4,1,2,4,0
ST-3210,동화동_011_1,주말,5,1,0,0,2
ST-3210,동화동_011_1,주말,6,1,14,0,9
ST-3210,동화동_011_1,주말,7,1,18,5,17
ST-3210,동화동_011_1,주말,8,0,6,2,24
ST-3210,동화동_011_1,주말,9,0,16,19,18
ST-3210,동화동_011_1,주말,10,4,12,11,33
ST-3210,동화동_011_1,주말,11,4,16,9,16
ST-3210,동화동_011_1,주말,12,5,8,14,14
ST-3210,동화동_011_1,주말,13,4,6,15,23
ST-3210,동화동_011_1,주말,14,10,6,14,14
ST-3210,동화동_011_1,주말,15,5,13,14,36
ST-3210,동화동_011_1,주말,16,7,10,19,22
ST-3210,동화동_011_1,주말,17,10,11,24,21
ST-3210,동화동_011_1,주말,18,9,21,24,27
ST-3210,동화동_011_1,주말,19,13,12,14,12
ST-3210,동화동_011_1,주말,20,8,22,24,33
ST-3210,동화동_011_1,주말,21,11,20,29,31
ST-3210,동화동_011_1,주말,22,4,11,18,15
ST-3210,동화동_011_1,주말,23,5,3,10,14
ST-3210,동화동_011_1,평일,0,3,10,29,45
ST-3210,동화동_011_1,평일,1,3,7,11,9
ST-3210,동화동_011_1,평일,2,0,4,19,7
ST-3210,동화동_011_1,평일,3,2,5,20,3
ST-3210,동화동_011_1,평일,4,2,6,9,3
ST-3210,동화동_011_1,평일,5,15,8,11,35
ST-3210,동화동_011_1,평일,6,38,27,3,108
ST-3210,동화동_011_1,평일,7,7,48,2,153
ST-3210,동화동_011_1,평일,8,20,57,39,131
ST-3210,동화동_011_1,평일,9,3,19,38,69
ST-3210,동화동_011_1,평일,10,5,15,33,69
ST-3210,동화동_011_1,평일,11,5,20,22,27
ST-3210,동화동_011_1,평일,12,7,33,19,18
ST-3210,동화동_011_1,평일,13,8,27,22,46
ST-3210,동화동_011_1,평일,14,11,19,36,34
ST-3210,동화동_011_1,평일,15,17,15,43,24
ST-3210,동화동_011_1,평일,16,12,30,27,38
ST-3210,동화동_011_1,평일,17,19,35,79,57
ST-3210,동화동_011_1,평일,18,7,91,82,59
ST-3210,동화동_011_1,평일,19,13,81,62,78
ST-3210,동화동_011_1,평일,20,17,74,75,101
ST-3210,동화동_011_1,평일,21,25,52,72,87
ST-3210,동화동_011_1,평일,22,28,32,74,45
ST-3210,동화동_011_1,평일,23,11,18,24,17
ST-3255,중림동_002_4,주말,0,0,1,0,0
ST-3255,중림동_002_4,주말,1,0,5,0,0
ST-3255,중림동_002_4,주말,2,0,0,0,0
ST-3255,중림동_002_4,주말,3,0,0,0,0
ST-3255,중림동_002_4,주말,4,1,1,0,2
ST-3255,중림동_002_4,주말,5,1,2,1,0
ST-3255,중림동_002_4,주말,6,0,1,3,0
ST-3255,중림동_002_4,주말,7,0,2,5,0
ST-3255,중림동_002_4,주말,8,0,0,7,7
ST-3255,중림동_002_4,주말,9,0,6,10,7
ST-3255,중림동_002_4,주말,10,1,6,8,7
ST-3255,중림동_002_4,주말,11,2,11,7,4
ST-3255,중림동_002_4,주말,12,1,1,3,8
ST-3255,중림동_002_4,주말,13,0,3,2,9
ST-3255,중림동_002_4,주말,14,0,0,0,2
ST-3255,중림동_002_4,주말,15,1,3,2,6
ST-3255,중림동_002_4,주말,16,1,6,4,3
ST-3255,중림동_002_4,주말,17,0,6,4,2
ST-3255,중림동_002_4,주말,18,2,3,4,8
ST-3255,중림동_002_4,주말,19,2,8,0,7
ST-3255,중림동_002_4,주말,20,0,7,2,4
ST-3255,중림동_002_4,주말,21,0,1,2,2
ST-3255,중림동_002_4,주말,22,0,1,3,0
ST-3255,중림동_002_4,주말,23,0,2,6,2
ST-3255,중림동_002_4,평일,0,0,6,2,0
ST-3255,중림동_002_4,평일,1,0,2,0,0
ST-3255,중림동_002_4,평일,2,0,0,0,0
ST-3255,중림동_002_4,평일,3,0,3,1,0
ST-3255,중림동_002_4,평일,4,0,4,6,2
ST-3255,중림동_002_4,평일,5,0,7,12,0
ST-3255,중림동_002_4,평일,6,0,5,12,10
ST-3255,중림동_002_4,평일,7,0,25,65,56
ST-3255,중림동_002_4,평일,8,4,47,67,34
ST-3255,중림동_002_4,평일,9,2,44,48,69
ST-3255,중림동_002_4,평일,10,1,16,15,20
ST-3255,중림동_002_4,평일,11,13,24,12,25
ST-3255,중림동_002_4,평일,12,10,14,15,17
ST-3255,중림동_002_4,평일,13,2,12,16,30
ST-3255,중림동_002_4,평일,14,1,12,7,35
ST-3255,중림동_002_4,평일,15,1,9,9,23
ST-3255,중림동_002_4,평일,16,1,22,20,19
ST-3255,중림동_002_4,평일,17,1,51,28,27
ST-3255,중림동_002_4,평일,18,0,42,6,31
ST-3255,중림동_002_4,평일,19,2,14,2,18
ST-3255,중림동_002_4,평일,20,2,12,13,12
ST-3255,중림동_002_4,평일,21,2,23,23,8
ST-3255,중림동_002_4,평일,22,4,14,8,18
ST-3255,중림동_002_4,평일,23,2,12,13,3
ST-3291,을지로동_002_2,주말,0,0,3,4,1
ST-3291,을지로동_002_2,주말,1,0,3,2,1
ST-3291,을지로동_002_2,주말,2,0,11,4,4
ST-3291,을지로동_002_2,주말,3,0,3,2,0
ST-3291,을지로동_002_2,주말,4,0,0,0,0
ST-3291,을지로동_002_2,주말,5,0,0,0,1
ST-3291,을지로동_002_2,주말,6,0,0,0,1
ST-3291,을지로동_002_2,주말,7,0,0,1,0
ST-3291,을지로동_002_2,주말,8,0,6,8,6
ST-3291,을지로동_002_2,주말,9,0,0,3,6
ST-3291,을지로동_002_2,주말,10,0,0,2,2
ST-3291,을지로동_002_2,주말,11,0,0,4,4
ST-3291,을지로동_002_2,주말,12,0,5,3,2
ST-3291,을지로동_002_2,주말,13,0,10,8,5
ST-3291,을지로동_002_2,주말,14,2,6,5,3
ST-3291,을지로동_002_2,주말,15,2,10,16,6
ST-3291,을지로동_002_2,주말,16,0,15,13,7
ST-3291,을지로동_002_2,주말,17,2,11,12,11
ST-3291,을지로동_002_2,주말,18,0,12,15,8
ST-3291,을지로동_002_2,주말,19,0,8,13,5
ST-3291,을지로동_002_2,주말,20,2,13,6,3
ST-3291,을지로동_002_2,주말,21,0,10,6,4
ST-3291,을지로동_002_2,주말,22,0,8,1,2
ST-3291,을지로동_002_2,주말,23,0,2,3,2
ST-3291,을지로동_002_2,평일,0,0,6,1,0
ST-3291,을지로동_002_2,평일,1,0,8,0,5
ST-3291,을지로동_002_2,평일,2,0,5,0,1
ST-3291,을지로동_002_2,평일,3,0,2,2,0
ST-3291,을지로동_002_2,평일,4,0,2,2,2
ST-3291,을지로동_002_2,평일,5,0,3,1,7
ST-3291,을지로동_002_2,평일,6,1,1,4,8
ST-3291,을지로동_002_2,평일,7,0,8,47,14
ST-3291,을지로동_002_2,평일,8,0,10,49,26
ST-3291,을지로동_002_2,평일,9,1,42,16,4
ST-3291,을지로동_002_2,평일,10,1,21,18,4
ST-3291,을지로동_002_2,평일,11,2,13,42,9
ST-3291,을지로동_002_2,평일,12,16,19,31,32
ST-3291,을지로동_002_2,평일,13,2,23,22,24
ST-3291,을지로동_002_2,평일,14,14,10,18,14
ST-3291,을지로동_002_2,평일,15,5,18,57,21
ST-3291,을지로동_002_2,평일,16,9,24,25,32
ST-3291,을지로동_002_2,평일,17,16,51,31,39
ST-3291,을지로동_002_2,평일,18,11,104,39,37
ST-3291,을지로동_002_2,평일,19,7,34,22,12
ST-3291,을지로동_002_2,평일,20,1,34,27,19
ST-3291,을지로동_002_2,평일,21,1,26,26,13
ST-3291,을지로동_002_2,평일,22,4,28,22,11
ST-3291,을지로동_002_2,평일,23,1,24,11,13
ST-3297,소공동_002_5,주말,0,0,5,0,6
ST-3297,소공동_002_5,주말,1,0,3,2,1
ST-3297,소공동_002_5,주말,2,0,2,0,3
ST-3297,소공동_002_5,주말,3,0,0,0,0
ST-3297,소공동_002_5,주말,4,0,2,0,0
ST-3297,소공동_002_5,주말,5,0,0,0,0
ST-3297,소공동_002_5,주말,6,0,0,0,0
ST-3297,소공동_002_5,주말,7,0,2,3,0
ST-3297,소공동_002_5,주말,8,0,6,12,1
ST-3297,소공동_002_5,주말,9,1,8,3,1
ST-3297,소공동_002_5,주말,10,0,13,12,0
ST-3297,소공동_002_5,주말,11,4,7,6,0
ST-3297,소공동_002_5,주말,12,0,13,12,0
ST-3297,소공동_002_5,주말,13,0,11,25,6
ST-3297,소공동_002_5,주말,14,1,13,23,8
ST-3297,소공동_002_5,주말,15,1,25,18,6
ST-3297,소공동_002_5,주말,16,0,27,41,7
ST-3297,소공동_002_5,주말,17,0,41,36,19
ST-3297,소공동_002_5,주말,18,0,39,45,25
ST-3297,소공동_002_5,주말,19,0,31,30,9
ST-3297,소공동_002_5,주말,20,0,18,25,18
ST-3297,소공동_002_5,주말,21,0,17,22,6
ST-3297,소공동_002_5,주말,22,0,11,6,8
ST-3297,소공동_002_5,주말,23,0,6,1,0
ST-3297,소공동_002_5,평일,0,0,14,2,0
ST-3297,소공동_002_5,평일,1,0,2,0,4
ST-3297,소공동_002_5,평일,2,0,2,0,0
ST-3297,소공동_002_5,평일,3,0,0,2,0
ST-3297,소공동_002_5,평일,4,0,0,0,0
ST-3297,소공동_002_5,평일,5,0,0,3,0
ST-3297,소공동_002_5,평일,6,0,8,55,5
ST-3297,소공동_002_5,평일,7,2,128,153,9
ST-3297,소공동_002_5,평일,8,0,155,140,14
ST-3297,소공동_002_5,평일,9,0,107,100,10
ST-3297,소공동_002_5,평일,10,0,39,37,10
ST-3297,소공동_002_5,평일,11,0,27,37,22
ST-3297,소공동_002_5,평일,12,0,39,65,15
ST-3297,소공동_002_5,평일,13,4,67,60,19
ST-3297,소공동_002_5,평일,14,4,43,85,32
ST-3297,소공동_002_5,평일,15,0,59,61,24
ST-3297,소공동_002_5,평일,16,3,65,187,55
ST-3297,소공동_002_5,평일,17,7,199,383,90
ST-3297,소공동_002_5,평일,18,15,534,396,204
ST-3297,소공동_002_5,평일,19,5,373,147,96
ST-3297,소공동_002_5,평일,20,6,176,63,46
ST-3297,소공동_002_5,평일,21,3,111,53,48
ST-3297,소공동_002_5,평일,22,0,71,45,32
ST-3297,소공동_002_5,평일,23,0,32,8,14
ST-3305,광희동_009_1,주말,0,0,11,1,1
ST-3305,광희동_009_1,주말,1,0,6,1,5
ST-3305,광희동_009_1,주말,2,0,5,3,2
ST-3305,광희동_009_1,주말,3,1,1,3,0
ST-3305,광희동_009_1,주말,4,1,1,2,0
ST-3305,광희동_009_1,주말,5,2,0,0,4
ST-3305,광희동_009_1,주말,6,3,2,0,2
ST-3305,광희동_009_1,주말,7,0,0,1,0
ST-3305,광희동_009_1,주말,8,2,2,1,4
ST-3305,광희동_009_1,주말,9,2,0,0,8
ST-3305,광희동_009_1,주말,10,2,4,4,11
ST-3305,광희동_009_1,주말,11,3,2,1,6
ST-3305,광희동_009_1,주말,12,2,0,3,12
ST-3305,광희동_009_1,주말,13,2,4,4,4
ST-3305,광희동_009_1,주말,14,1,2,2,4
ST-3305,광희동_009_1,주말,15,1,2,2,2
ST-3305,광희동_009_1,주말,16,3,2,3,5
ST-3305,광희동_009_1,주말,17,4,15,5,7
ST-3305,광희동_009_1,주말,18,3,11,3,5
ST-3305,광희동_009_1,주말,19,0,2,4,12
ST-3305,광희동_009_1,주말,20,2,6,6,1
ST-3305,광희동_009_1,주말,21,4,1,5,0
ST-3305,광희동_009_1,주말,22,3,4,6,2
ST-3305,광희동_009_1,주말,23,1,3,1,5
ST-3305,광희동_009_1,평일,0,0,5,4,6
ST-3305,광희동_009_1,평일,1,0,7,7,2
ST-3305,광희동_009_1,평일,2,4,3,3,0
ST-3305,광희동_009_1,평일,3,0,6,0,0
ST-3305,광희동_009_1,평일,4,0,0,0,0
ST-3305,광희동_009_1,평일,5,0,1,0,9
ST-3305,광희동_009_1,평일,6,0,5,0,7
ST-3305,광희동_009_1,평일,7,0,5,47,29
ST-3305,광희동_009_1,평일,8,0,33,39,49
ST-3305,광희동_009_1,평일,9,0,17,18,25
ST-3305,광희동_009_1,평일,10,3,2,7,24
ST-3305,광희동_009_1,평일,11,4,9,8,11
ST-3305,광희동_009_1,평일,12,4,14,8,17
ST-3305,광희동_009_1,평일,13,1,13,14,11
ST-3305,광희동_009_1,평일,14,6,13,9,13
ST-3305,광희동_009_1,평일,15,10,18,8,15
ST-3305,광희동_009_1,평일,16,11,7,9,21
ST-3305,광희동_009_1,평일,17,7,15,19,35
ST-3305,광희동_009_1,평일,18,2,51,25,24
ST-3305,광희동_009_1,평일,19,0,10,20,21
ST-3305,광희동_009_1,평일,20,5,12,14,16
ST-3305,광희동_009_1,평일,21,5,19,9,12
ST-3305,광희동_009_1,평일,22,0,22,8,13
ST-3305,광희동_009_1,평일,23,2,4,6,2
ST-338,을지로동_001_2,주말,0,2,13,9,11
ST-338,을지로동_001_2,주말,1,0,5,3,6
ST-338,을지로동_001_2,주말,2,0,6,3,7
ST-338,을지로동_001_2,주말,3,5,8,2,0
ST-338,을지로동_001_2,주말,4,4,2,0,2
ST-338,을지로동_001_2,주말,5,0,0,6,0
ST-338,을지로동_001_2,주말,6,1,4,1,0
ST-338,을지로동_001_2,주말,7,2,5,2,2
ST-338,을지로동_001_2,주말,8,4,7,2,1
ST-338,을지로동_001_2,주말,9,1,10,2,9
ST-338,을지로동_001_2,주말,10,5,2,7,6
ST-338,을지로동_001_2,주말,11,0,2,7,5
ST-338,을지로동_001_2,주말,12,3,11,13,9
ST-338,을지로동_001_2,주말,13,3,12,10,10
ST-338,을지로동_001_2,주말,14,4,17,33,12
ST-338,을지로동_001_2,주말,15,6,31,9,19
ST-338,을지로동_001_2,주말,16,2,36,20,16
ST-338,을지로동_001_2,주말,17,2,23,8,23
ST-338,을지로동_001_2,주말,18,2,25,21,22
ST-338,을지로동_001_2,주말,19,4,9,6,9
ST-338,을지로동_001_2,주말,20,8,12,4,10
ST-338,을지로동_001_2,주말,21,4,15,13,7
ST-338,을지로동_001_2,주말,22,5,21,3,8
ST-338,을지로동_001_2,주말,23,1,18,4,9
ST-338,을지로동_001_2,평일,0,0,8,1,19
ST-338,을지로동_001_2,평일,1,2,15,2,8
ST-338,을지로동_001_2,평일,2,0,5,6,8
ST-338,을지로동_001_2,평일,3,0,10,1,5
ST-338,을지로동_001_2,평일,4,0,10,2,4
ST-338,을지로동_001_2,평일,5,0,4,1,26
ST-338,을지로동_001_2,평일,6,0,5,62,1
ST-338,을지로동_001_2,평일,7,1,29,102,55
ST-338,을지로동_001_2,평일,8,2,32,150,44
ST-338,을지로동_001_2,평일,9,11,42,42,44
ST-338,을지로동_001_2,평일,10,12,56,14,35
ST-338,을지로동_001_2,평일,11,10,36,23,34
ST-338,을지로동_001_2,평일,12,7,42,36,33
ST-338,을지로동_001_2,평일,13,18,27,33,44
ST-338,을지로동_001_2,평일,14,10,27,31,40
ST-338,을지로동_001_2,평일,15,11,30,20,76
ST-338,을지로동_001_2,평일,16,19,70,38,31
ST-338,을지로동_001_2,평일,17,11,119,37,54
ST-338,을지로동_001_2,평일,18,5,148,58,67
ST-338,을지로동_001_2,평일,19,9,126,20,45
ST-338,을지로동_001_2,평일,20,5,41,23,48
ST-338,을지로동_001_2,평일,21,10,74,28,65
ST-338,을지로동_001_2,평일,22,10,65,24,52
ST-338,을지로동_001_2,평일,23,8,38,3,37
ST-943,을지로동_003_1,주말,0,0,5,6,5
ST-943,을지로동_003_1,주말,1,0,7,1,5
ST-943,을지로동_003_1,주말,2,0,2,3,2
ST-943,을지로동_003_1,주말,3,0,4,1,0
ST-943,을지로동_003_1,주말,4,0,2,1,2
ST-943,을지로동_003_1,주말,5,0,0,2,0
ST-943,을지로동_003_1,주말,6,0,7,4,0
ST-943,을지로동_003_1,주말,7,0,3,27,0
ST-943,을지로동_003_1,주말,8,0,12,19,3
ST-943,을지로동_003_1,주말,9,0,14,14,11
ST-943,을지로동_003_1,주말,10,0,16,20,2
ST-943,을지로동_003_1,주말,11,1,6,6,7
ST-943,을지로동_003_1,주말,12,3,19,15,5
ST-943,을지로동_003_1,주말,13,0,14,15,9
ST-943,을지로동_003_1,주말,14,1,16,27,9
ST-943,을지로동_003_1,주말,15,3,26,21,15
ST-943,을지로동_003_1,주말,16,2,15,17,21
ST-943,을지로동_003_1,주말,17,0,18,31,8
ST-943,을지로동_003_1,주말,18,4,27,29,20
ST-943,을지로동_003_1,주말,19,3,19,20,13
ST-943,을지로동_003_1,주말,20,3,18,12,7
ST-943,을지로동_003_1,주말,21,0,18,10,5
ST-943,을지로동_003_1,주말,22,0,11,5,2
ST-943,을지로동_003_1,주말,23,0,6,2,2
ST-943,을지로동_003_1,평일,0,0,8,2,7
ST-943,을지로동_003_1,평일,1,0,10,3,3
ST-943,을지로동_003_1,평일,2,0,3,8,2
ST-943,을지로동_003_1,평일,3,0,9,2,0
ST-943,을지로동_003_1,평일,4,0,0,1,0
ST-943,을지로동_003_1,평일,5,0,3,2,0
ST-943,을지로동_003_1,평일,6,0,23,62,4
ST-943,을지로동_003_1,평일,7,0,68,180,32
ST-943,을지로동_003_1,평일,8,4,236,186,104
ST-943,을지로동_003_1,평일,9,5,47,51,37
ST-943,을지로동_003_1,평일,10,14,23,91,25
ST-943,을지로동_003_1,평일,11,11,31,52,33
ST-943,을지로동_003_1,평일,12,16,40,43,40
ST-943,을지로동_003_1,평일,13,7,33,49,39
ST-943,을지로동_003_1,평일,14,9,37,77,30
ST-943,을지로동_003_1,평일,15,14,63,52,31
ST-943,을지로동_003_1,평일,16,19,49,90,23
ST-943,을지로동_003_1,평일,17,9,157,120,101
ST-943,을지로동_003_1,평일,18,13,176,156,89
ST-943,을지로동_003_1,평일,19,1,117,78,61
ST-943,을지로동_003_1,평일,20,0,65,29,22
ST-943,을지로동_003_1,평일,21,0,34,17,9
ST-943,을지로동_003_1,평일,22,0,48,26,9
ST-943,을지로동_003_1,평일,23,0,20,12,8
ST-944,필동_008_2,주말,0,0,4,5,2
ST-944,필동_008_2,주말,1,0,2,3,5
ST-944,필동_008_2,주말,2,0,3,5,5
ST-944,필동_008_2,주말,3,0,4,8,4
ST-944,필동_008_2,주말,4,0,5,5,2
ST-944,필동_008_2,주말,5,0,0,1,0
ST-944,필동_008_2,주말,6,0,0,4,6
ST-944,필동_008_2,주말,7,0,0,11,2
ST-944,필동_008_2,주말,8,0,2,12,3
ST-944,필동_008_2,주말,9,0,4,1,11
ST-944,필동_008_2,주말,10,0,10,0,0
ST-944,필동_008_2,주말,11,0,1,2,3
ST-944,필동_008_2,주말,12,0,2,1,4
ST-944,필동_008_2,주말,13,0,1,5,15
ST-944,필동_008_2,주말,14,0,4,8,7
ST-944,필동_008_2,주말,15,0,6,9,8
ST-944,필동_008_2,주말,16,2,10,11,18
ST-944,필동_008_2,주말,17,0,16,7,26
ST-944,필동_008_2,주말,18,2,6,9,15
ST-944,필동_008_2,주말,19,0,4,8,9
ST-944,필동_008_2,주말,20,0,9,6,17
ST-944,필동_008_2,주말,21,0,6,11,9
ST-944,필동_008_2,주말,22,7,11,2,6
ST-944,필동_008_2,주말,23,0,13,1,11
ST-944,필동_008_2,평일,0,0,10,3,9
ST-944,필동_008_2,평일,1,0,14,21,4
ST-944,필동_008_2,평일,2,0,12,6,10
ST-944,필동_008_2,평일,3,2,6,2,9
ST-944,필동_008_2,평일,4,0,4,2,3
ST-944,필동_008_2,평일,5,0,1,0,1
ST-944,필동_008_2,평일,6,2,1,17,14
ST-944,필동_008_2,평일,7,0,8,70,33
ST-944,필동_008_2,평일,8,1,27,57,69
ST-944,필동_008_2,평일,9,7,12,13,39
ST-944,필동_008_2,평일,10,4,10,18,37
ST-944,필동_008_2,평일,11,29,9,17,44
ST-944,필동_008_2,평일,12,26,11,13,60
ST-944,필동_008_2,평일,13,20,19,17,58
ST-944,필동_008_2,평일,14,8,24,23,41
ST-944,필동_008_2,평일,15,9,35,22,53
ST-944,필동_008_2,평일,16,16,30,14,52
ST-944,필동_008_2,평일,17,17,54,50,97
ST-944,필동_008_2,평일,18,8,78,63,113
ST-944,필동_008_2,평일,19,1,47,28,38
ST-944,필동_008_2,평일,20,0,31,27,33
ST-944,필동_008_2,평일,21,0,21,11,33
ST-944,필동_008_2,평일,22,5,39,5,23
ST-944,필동_008_2,평일,23,3,9,7,19
ST-946,청파동_011_1,주말,0,0,40,19,5
ST-946,청파동_011_1,주말,1,0,20,10,1
ST-946,청파동_011_1,주말,2,0,2,6,0
ST-946,청파동_011_1,주말,3,0,8,3,0
ST-946,청파동_011_1,주말,4,0,4,1,2
ST-946,청파동_011_1,주말,5,0,2,7,9
ST-946,청파동_011_1,주말,6,2,5,2,3
ST-946,청파동_011_1,주말,7,0,13,9,4
ST-946,청파동_011_1,주말,8,0,9,14,7
ST-946,청파동_011_1,주말,9,0,17,21,10
ST-946,청파동_011_1,주말,10,1,13,14,1
ST-946,청파동_011_1,주말,11,1,13,10,3
ST-946,청파동_011_1,주말,12,0,24,13,6
ST-946,청파동_011_1,주말,13,2,29,37,7
ST-946,청파동_011_1,주말,14,1,21,27,8
ST-946,청파동_011_1,주말,15,3,10,29,11
ST-946,청파동_011_1,주말,16,4,27,35,14
ST-946,청파동_011_1,주말,17,2,44,40,14
ST-946,청파동_011_1,주말,18,4,34,45,11
ST-946,청파동_011_1,주말,19,1,44,32,4
ST-946,청파동_011_1,주말,20,2,46,28,7
ST-946,청파동_011_1,주말,21,5,44,36,13
ST-946,청파동_011_1,주말,22,1,18,36,5
ST-946,청파동_011_1,주말,23,3,21,18,11
ST-946,청파동_011_1,평일,0,4,102,13,8
ST-946,청파동_011_1,평일,1,0,30,10,8
ST-946,청파동_011_1,평일,2,0,23,12,2
ST-946,청파동_011_1,평일,3,0,24,26,6
ST-946,청파동_011_1,평일,4,0,19,25,16
ST-946,청파동_011_1,평일,5,0,15,15,25
ST-946,청파동_011_1,평일,6,0,54,12,44
ST-946,청파동_011_1,평일,7,0,99,74,115
ST-946,청파동_011_1,평일,8,0,129,121,130
ST-946,청파동_011_1,평일,9,0,51,46,35
ST-946,청파동_011_1,평일,10,0,18,24,16
ST-946,청파동_011_1,평일,11,4,26,25,19
ST-946,청파동_011_1,평일,12,2,24,19,30
ST-946,청파동_011_1,평일,13,3,45,47,23
ST-946,청파동_011_1,평일,14,3,28,26,10
ST-946,청파동_011_1,평일,15,4,26,49,9
ST-946,청파동_011_1,평일,16,2,42,55,27
ST-946,청파동_011_1,평일,17,4,64,135,14
ST-946,청파동_011_1,평일,18,6,167,156,45
ST-946,청파동_011_1,평일,19,2,116,134,20
ST-946,청파동_011_1,평일,20,5,95,66,23
ST-946,청파동_011_1,평일,21,7,114,110,25
ST-946,청파동_011_1,평일,22,4,108,86,37
ST-946,청파동_011_1,평일,23,10,39,25,14
ST-977,소공동_002_6,주말,0,0,2,0,0
ST-977,소공동_002_6,주말,1,0,3,0,0
ST-977,소공동_002_6,주말,2,0,1,0,0
ST-977,소공동_002_6,주말,3,0,0,0,0
ST-977,소공동_002_6,주말,4,0,0,2,0
ST-977,소공동_002_6,주말,5,0,0,8,0
ST-977,소공동_002_6,주말,6,0,1,4,0
ST-977,소공동_002_6,주말,7,0,8,27,1
ST-977,소공동_002_6,주말,8,1,10,8,1
ST-977,소공동_002_6,주말,9,2,2,14,6
ST-977,소공동_002_6,주말,10,1,7,13,6
ST-977,소공동_002_6,주말,11,0,10,11,7
ST-977,소공동_002_6,주말,12,1,8,12,16
ST-977,소공동_002_6,주말,13,1,13,23,7
ST-977,소공동_002_6,주말,14,4,24,10,8
ST-977,소공동_002_6,주말,15,2,20,18,10
ST-977,소공동_002_6,주말,16,0,21,18,15
ST-977,소공동_002_6,주말,17,0,13,30,10
ST-977,소공동_002_6,주말,18,0,24,13,9
ST-977,소공동_002_6,주말,19,0,12,6,4
ST-977,소공동_002_6,주말,20,0,10,6,2
ST-977,소공동_002_6,주말,21,0,5,6,3
ST-977,소공동_002_6,주말,22,2,2,5,2
